255			0.050375
260			0.05801
265			0.06729
268			0.07729
271			0.08795
273			0.10905
275			0.10975
276			0.1611
277			0.231
278			0.26265
279			0.2429
280			0.1943
281			0.1588
282			0.1229
283			0.0946
284			0.08445
285			0.07795
287			0.04866
289			0.038685
292			0.028335
295			0.01622
300			0.007445
305			0.007885
