88			2.9925
93			3.5775
98			4.4755
101			5.908
104			6.9625
106			8.048
108			9.43
109			10.20908
110			10.87366
111			11.48168
112			12.11798
113			12.81084
114			13.53198
115			14.11172
116			14.7056
117			15.2712
118			15.8368
120			16.968
122			17.9578
125			18.6648
128			4.494
133			3.3945
138			2.7625
