150			0.1928
155			0.21365
160			0.2624
163			0.3214
166			0.40925
168			0.52045
170			0.70745
171			0.8349
172			1.1795
173			1.7865
174			2.4675
175			2.2725
176			1.9475
177			1.606
178			1.351
179			1.0635
180			0.8745
182			0.6065
184			0.50345
187			0.3382
190			0.26545
195			0.19785
200			0.16695
