156			0.1385
161			0.18125
166			0.2738
169			0.3511
172			0.6328
174			0.7545
176			1.238
177			1.975
178			2.683
179			2.304
180			1.6435
181			1.222
182			1.087
183			0.8675
184			0.71455
185			0.5971
186			0.52875
188			0.3992
190			0.33925
193			0.2493
196			0.20975
201			0.15065
206			0.12145

