185			0.11865
190			0.14805
195			0.1854
198			0.23505
201			0.3069
203			0.40205
205			0.5651
206			0.72955
207			1.0355
208			1.429
209			1.348
210			1.039
211			0.763
212			0.68145
213			0.5825
214			0.5058
215			0.4077
217			0.2958
219			0.22315
222			0.17715
225			0.14215
230			0.11615
235			0.08845

