187			0.09375
192			0.11675
197			0.14635
200			0.1668
203			0.19485
205			0.2306
207			0.28825
208			0.3252
209			0.3685
210			0.42895
211			0.51985
212			0.68955
213			0.9955
214			1.924
215			2.1175
216			1.451
217			1.0235
219			0.5985
221			0.4014
224			0.2314
227			0.1984
232			0.1419
237			0.10945
